branch,bus,ptdf,sensitivity,wind_MW,wind_farms
1271-2041-1,2821,0.04123582400239247,-0.04123582400239247,8.0,2
1271-2041-1,2881,-0.010574682326221099,0.010574682326221099,26.0,1
1271-2041-1,3101,-0.010599128430420261,0.010599128430420261,35.95,1
1271-2041-1,3221,-0.01094994869325472,0.01094994869325472,0.85,1
1271-2041-1,3251,-0.010302823606929811,0.010302823606929811,83.15,4
1271-2041-1,3301,-0.01049721742672443,0.01049721742672443,13.85,2
1271-2041-1,3311,-0.025597975591039785,0.025597975591039785,110.2,1
1271-2041-1,3391,-0.010503753669793022,0.010503753669793022,105.0,1
1271-2041-1,3461,-0.010219883650856444,0.010219883650856444,18.0,1
1271-2041-1,3481,-0.010219883650856484,0.010219883650856484,37.0,1
1271-2041-1,3491,0.061437443583562325,-0.061437443583562325,48.9,1
1271-2041-1,3501,-0.0052747047965214814,0.0052747047965214814,9.55,2
1271-2041-1,3511,-0.03620690217643683,0.03620690217643683,97.5,2
1271-2041-1,3561,0.06188140834824098,-0.06188140834824098,33.1,1
1271-2041-1,3571,-0.011993075871930183,0.011993075871930183,34.0,1
1271-2041-1,3581,0.02246634165369102,-0.02246634165369102,60.27,7
1271-2041-1,3591,0.022547552573803056,-0.022547552573803056,30.5,1
1271-2041-1,3621,-0.01076639176990619,0.01076639176990619,68.4,2
1271-2041-1,3801,-0.011005133410886221,0.011005133410886221,1.7,1
1271-2041-1,3821,0.08724914958521866,-0.08724914958521866,68.698,7
1271-2041-1,3881,-0.010800623752762525,0.010800623752762525,24.0,1
1271-2041-1,3891,-0.010830976813461785,0.010830976813461785,67.89999999999999,2
1271-2041-1,3941,-0.009788460051348341,0.009788460051348341,17.25,1
1271-2041-1,4041,0.012641591572264277,-0.012641591572264277,6.0,1
1271-2041-1,4071,0.022558511457630735,-0.022558511457630735,84.96,3
1271-2041-1,4091,0.022862420238504672,-0.022862420238504672,95.25,4
1271-2041-1,4121,-0.03531872665691356,0.03531872665691356,60.0,1
1271-2041-1,4261,-0.010315802017912089,0.010315802017912089,14.69,6
1271-2041-1,4361,-0.01036768029386299,0.01036768029386299,9.0,1
1271-2041-1,4371,0.01394531861900289,-0.01394531861900289,77.3,4
1271-2041-1,4391,-0.021678325155175707,0.021678325155175707,50.0,1
1271-2041-1,4481,-0.01639710275393728,0.01639710275393728,54.20099999999999,2
1271-2041-1,4671,-0.00527470479652259,0.00527470479652259,90.0,1
1271-2041-1,4681,-0.010208517692372536,0.010208517692372536,32.49,3
1271-2041-1,4701,-0.0052619057940636975,0.0052619057940636975,4.99,1
1271-2041-1,4781,0.0689792673093883,-0.0689792673093883,78.62,3
1271-2041-1,4951,-0.0035321695351531205,0.0035321695351531205,46.1,4
1271-2041-1,4961,0.06108667090117139,-0.06108667090117139,28.017,3
1271-2041-1,4981,0.01768933349019805,-0.01768933349019805,17.73,3
1271-2041-1,4991,0.02246634165368663,-0.02246634165368663,63.25,10
1271-2041-1,5001,-0.00880644445362457,0.00880644445362457,7.65,1
1271-2041-1,5081,-0.011634933914561966,0.011634933914561966,105.0,1
1271-2041-1,5191,0.022767697862147596,-0.022767697862147596,29.9,1
1271-2041-1,5221,-0.009646067360358971,0.009646067360358971,31.0,3
1271-2041-1,5241,0.012641591572264098,-0.012641591572264098,19.2,1
1271-2041-1,5261,-0.010257545234573588,0.010257545234573588,26.5,7
1271-2041-1,5271,-0.010657378138570489,0.010657378138570489,59.08,3
1271-2041-1,5274,-0.010657736919494289,0.010657736919494289,115.08,3
1271-2041-1,5281,-0.01030282360692946,0.01030282360692946,47.56,6
1271-2041-1,5301,-0.010766391769909539,0.010766391769909539,41.8,5
1271-2041-1,5341,0.014195105992876227,-0.014195105992876227,12.040000000000001,3
1271-2041-1,5361,0.022466341653686963,-0.022466341653686963,44.69,6
1271-2041-1,5381,-0.010811295154880928,0.010811295154880928,4.6,2
1271-2041-1,5441,-0.01210390402698354,0.01210390402698354,18.53,3
1271-2041-1,5501,-0.012593274944091383,0.012593274944091383,38.9,3
1271-2041-1,6201,-0.010613857763819425,0.010613857763819425,156.84,2
1271-2041-1,6931,-0.011466545986238778,0.011466545986238778,20.0,1
1271-2041-1,11261,-0.013285311009862119,0.013285311009862119,800.0,1
1271-2041-1,11310,-0.01021888117267146,0.01021888117267146,23.15,1
1271-2041-1,14010,0.008337866628711582,-0.008337866628711582,33.9,1
1271-2041-1,14013,0.00833786662871162,-0.00833786662871162,172.0,2
1271-2041-1,14016,0.008337866628711494,-0.008337866628711494,50.0,1
1271-2041-1,14720,-0.03015031308111647,0.03015031308111647,500.0,1
1271-2041-1,17010,0.02314031217047918,-0.02314031217047918,55.0,2
1271-2041-1,17420,-0.013910666016323289,0.013910666016323289,824.0,1
1271-2041-1,20900,-0.00353216953510821,0.00353216953510821,109.2,2
1271-2041-1,22811,0.0005132615846561004,-0.0005132615846561004,2.55,1
1271-2041-1,23610,-0.008807332353634383,0.008807332353634383,72.39,2
1271-2041-1,28810,-0.010503753669792695,0.010503753669792695,40.8,3
1271-2041-1,32060,-0.011016563613464486,0.011016563613464486,450.0,1
1271-2041-1,36210,-0.010766391769906243,0.010766391769906243,59.0,2
1271-2041-1,36411,-0.012808804443705062,0.012808804443705062,60.162,9
1271-2041-1,39420,-0.010173717057749087,0.010173717057749087,450.0,1
1271-2041-1,44731,-0.02986026842248007,0.02986026842248007,483.0,1
1271-2041-1,44732,-0.014775039762484067,0.014775039762484067,483.0,1
1271-2041-1,44733,-0.014775039762484173,0.014775039762484173,483.0,1
1271-2041-1,51911,0.022862070703238927,-0.022862070703238927,139.2,2
1271-2041-1,52610,-0.010218881172658281,0.010218881172658281,46.3,3
1271-2041-1,66094,0.00123082037992196,-0.00123082037992196,58.0,1
1271-2041-1,66096,-0.010315802017950456,0.010315802017950456,84.0,1
1271-2041-1,66123,0.020901441684794388,-0.020901441684794388,370.0,2
1271-2041-1,68090,-0.011466545986238027,0.011466545986238027,34.0,1
1271-2041-1,70010,0.02683308976789819,-0.02683308976789819,82.5,4
1271-2041-1,71011,0.019887496905373954,-0.019887496905373954,50.15,3
1271-2041-1,73500,0.020083877544289683,-0.020083877544289683,47.5,1
1271-2041-1,74011,0.01986213532089663,-0.01986213532089663,13.8,1
1271-2041-1,75010,0.020255568019056435,-0.020255568019056435,103.0,4
1271-2041-1,77210,0.023948051786304294,-0.023948051786304294,67.9,3
1271-2041-1,77212,0.02394805178630427,-0.02394805178630427,51.6,1
1271-2041-1,77511,0.020444569134054333,-0.020444569134054333,17.5,1
1271-2041-1,79010,0.026833089767901178,-0.026833089767901178,16.9,1
1271-2041-1,80710,0.022122802528485214,-0.022122802528485214,67.5,5
1271-2041-1,81810,0.02103107679140103,-0.02103107679140103,73.7,3
1271-2041-1,83011,0.019873523570713418,-0.019873523570713418,15.0,2
1271-2041-1,83510,0.02033520024696328,-0.02033520024696328,37.7,2
1271-2041-1,84412,0.02045771313720739,-0.02045771313720739,15.0,1
1271-2041-1,85510,0.022871723296446905,-0.022871723296446905,70.6,3
1271-2041-1,87510,0.022871723296450822,-0.022871723296450822,95.7,7
1271-2041-1,87900,0.020083877544292174,-0.020083877544292174,76.3,4
1271-2041-1,89210,0.021031076791400923,-0.021031076791400923,27.6,1
1271-2041-1,89510,0.02146839007052184,-0.02146839007052184,28.1,4
1271-2041-1,90210,0.021663677570085537,-0.021663677570085537,90.0,7
1281-2221-1,1021,-0.0013315579226631513,-0.0013315579226631513,8.16,2
1281-2221-1,1061,-0.0013315579228553448,-0.0013315579228553448,15.6,4
1281-2221-1,1121,-0.0013315579226930562,-0.0013315579226930562,118.39000000000001,4
1281-2221-1,1131,-0.0013315579226876456,-0.0013315579226876456,34.35,1
1281-2221-1,1141,-0.0013315579227392467,-0.0013315579227392467,0.9,1
1281-2221-1,1231,-0.0013315579227573728,-0.0013315579227573728,42.0,2
1281-2221-1,1251,-0.0013315579225455995,-0.0013315579225455995,154.219,11
1281-2221-1,1281,0.998668442077188,0.998668442077188,65.71000000000001,6
1281-2221-1,1311,-0.001331557922340354,-0.001331557922340354,147.6,4
1281-2221-1,1341,-0.0013315579229164903,-0.0013315579229164903,89.3,17
1281-2221-1,1381,-0.0013315579226320373,-0.0013315579226320373,2.0,1
1281-2221-1,1401,-0.001331557922957055,-0.001331557922957055,46.88999999999999,6
1281-2221-1,1431,-0.0013315579227016691,-0.0013315579227016691,45.0,1
1281-2221-1,1441,-0.001331557922646609,-0.001331557922646609,13.6,3
1281-2221-1,1461,-0.0013315579226734764,-0.0013315579226734764,32.4,1
1281-2221-1,1481,-0.001331557922698845,-0.001331557922698845,1.7,1
1281-2221-1,1511,-0.0013315579226790344,-0.0013315579226790344,100.549,5
1281-2221-1,1521,-0.0013315579227035565,-0.0013315579227035565,56.4,1
1281-2221-1,1551,-0.0013315579226209073,-0.0013315579226209073,169.05,7
1281-2221-1,1571,-0.0013315579229542102,-0.0013315579229542102,22.94,3
1281-2221-1,1631,-0.0013315579228685148,-0.0013315579228685148,79.60300000000001,12
1281-2221-1,1651,-0.0013315579226774316,-0.0013315579226774316,51.599999999999994,2
1281-2221-1,1661,-0.0013315579228919544,-0.0013315579228919544,50.44,7
1281-2221-1,1671,-0.0013315579226712074,-0.0013315579226712074,75.0,1
1281-2221-1,1751,-0.0013315579225338658,-0.0013315579225338658,54.0,2
1281-2221-1,1821,-0.0013315579228274504,-0.0013315579228274504,9.24,2
1281-2221-1,1831,-0.0013315579228959824,-0.0013315579228959824,7.99,2
1281-2221-1,1841,-0.0013315579227430336,-0.0013315579227430336,7.49,2
1281-2221-1,1881,-0.0013315579226685081,-0.0013315579226685081,70.699,7
1281-2221-1,1901,-0.0013315579227146318,-0.0013315579227146318,55.74,7
1281-2221-1,1931,-0.0013315579229035285,-0.0013315579229035285,34.8,2
1281-2221-1,1971,-0.0013315579225343654,-0.0013315579225343654,81.0,3
1281-2221-1,1991,-0.0013315579227325923,-0.0013315579227325923,41.400000000000006,4
1281-2221-1,2101,-0.001331557922776519,-0.001331557922776519,16.6,2
1281-2221-1,2111,-0.0013315579227956287,-0.0013315579227956287,174.0,2
1281-2221-1,2131,-0.0013315579226896995,-0.0013315579226896995,28.5,1
1281-2221-1,2141,-0.0013315579226640117,-0.0013315579226640117,8.98,2
1281-2221-1,2151,-0.0013315579226716445,-0.0013315579226716445,25.2,1
1281-2221-1,2171,-0.0013315579228364571,-0.0013315579228364571,33.6,1
1281-2221-1,2181,-0.001331557922787649,-0.001331557922787649,5.949999999999999,4
1281-2221-1,2221,-0.0013315579226890195,-0.0013315579226890195,27.17,4
1281-2221-1,2225,-0.0013315579226891305,-0.0013315579226891305,22.95,2
1281-2221-1,2231,-0.0013315579226140465,-0.0013315579226140465,59.5,1
1281-2221-1,2241,-0.001331557922697327,-0.001331557922697327,26.03,5
1281-2221-1,2281,-0.0013315579228480173,-0.0013315579228480173,40.8,1
1281-2221-1,2331,-0.0013315579228375986,-0.0013315579228375986,47.3,1
1281-2221-1,2391,-0.0013315579227177743,-0.0013315579227177743,36.0,1
1281-2221-1,2401,-0.001331557922702016,-0.001331557922702016,79.2,1
1281-2221-1,2601,-0.0013315579229533636,-0.0013315579229533636,75.6,2
1281-2221-1,2651,-0.001331557922709477,-0.001331557922709477,49.5,1
1281-2221-1,2671,-0.0013315579228690144,-0.0013315579228690144,82.0,3
1281-2221-1,2701,-0.0013315579228115673,-0.0013315579228115673,0.5,1
1281-2221-1,2731,-0.0013315579225342267,-0.0013315579225342267,29.8,2
1281-2221-1,2742,-0.0013315579227084554,-0.0013315579227084554,450.0,1
1281-2221-1,2771,-0.001331557922534643,-0.001331557922534643,74.215,4
1281-2221-1,2821,-0.001331557922862353,-0.001331557922862353,8.0,2
1281-2221-1,2881,-0.0013315579226907681,-0.0013315579226907681,26.0,1
1281-2221-1,3101,-0.0013315579226950772,-0.0013315579226950772,35.95,1
1281-2221-1,3221,-0.0013315579226385599,-0.0013315579226385599,0.85,1
1281-2221-1,3251,-0.00133155792266966,-0.00133155792266966,83.15,4
1281-2221-1,3301,-0.001331557922654436,-0.001331557922654436,13.85,2
1281-2221-1,3311,-0.0013315579227583946,-0.0013315579227583946,110.2,1
1281-2221-1,3391,-0.0013315579223935337,-0.0013315579223935337,105.0,1
1281-2221-1,3461,-0.0013315579226797075,-0.0013315579226797075,18.0,1
1281-2221-1,3481,-0.0013315579226796659,-0.0013315579226796659,37.0,1
1281-2221-1,3491,-0.0013315579228324742,-0.0013315579228324742,48.9,1
1281-2221-1,3501,-0.0013315579227981336,-0.0013315579227981336,9.55,2
1281-2221-1,3511,-0.0013315579227820978,-0.0013315579227820978,97.5,2
1281-2221-1,3561,-0.0013315579228189434,-0.0013315579228189434,33.1,1
1281-2221-1,3571,-0.0013315579227030153,-0.0013315579227030153,34.0,1
1281-2221-1,3581,-0.001331557922910953,-0.001331557922910953,60.27,7
1281-2221-1,3591,-0.0013315579229154495,-0.0013315579229154495,30.5,1
1281-2221-1,3621,-0.001331557922694071,-0.001331557922694071,68.4,2
1281-2221-1,3801,-0.00133155792263559,-0.00133155792263559,1.7,1
1281-2221-1,3821,-0.0013315579228015129,-0.0013315579228015129,68.698,7
1281-2221-1,3881,-0.0013315579226335639,-0.0013315579226335639,24.0,1
1281-2221-1,3891,-0.0013315579226882424,-0.0013315579226882424,67.89999999999999,2
1281-2221-1,3941,-0.0013315579226118313,-0.0013315579226118313,17.25,1
1281-2221-1,4041,-0.0013315579229822988,-0.0013315579229822988,6.0,1
1281-2221-1,4071,-0.0013315579229135621,-0.0013315579229135621,84.96,3
1281-2221-1,4091,-0.0013315579229129654,-0.0013315579229129654,95.25,4
1281-2221-1,4121,-0.0013315579227677343,-0.0013315579227677343,60.0,1
1281-2221-1,4261,-0.0013315579225597896,-0.0013315579225597896,14.69,6
1281-2221-1,4361,-0.0013315579226635677,-0.0013315579226635677,9.0,1
1281-2221-1,4371,-0.001331557922947646,-0.001331557922947646,77.3,4
1281-2221-1,4391,-0.0013315579226731503,-0.0013315579226731503,50.0,1
1281-2221-1,4481,-0.0013315579227088127,-0.0013315579227088127,54.20099999999999,2
1281-2221-1,4671,-0.0013315579227982238,-0.0013315579227982238,90.0,1
1281-2221-1,4681,-0.0013315579226878815,-0.0013315579226878815,32.49,3
1281-2221-1,4701,-0.0013315579227955038,-0.0013315579227955038,4.99,1
1281-2221-1,4781,-0.0013315579228322522,-0.0013315579228322522,78.62,3
1281-2221-1,4951,-0.0013315579227941923,-0.0013315579227941923,46.1,4
1281-2221-1,4961,-0.001331557922842258,-0.001331557922842258,28.017,3
1281-2221-1,4981,-0.0013315579228781876,-0.0013315579228781876,17.73,3
1281-2221-1,4991,-0.001331557922912452,-0.001331557922912452,63.25,10
1281-2221-1,5001,-0.001331557922718038,-0.001331557922718038,7.65,1
1281-2221-1,5081,-0.00133155792270254,-0.00133155792270254,105.0,1
1281-2221-1,5191,-0.0013315579229267738,-0.0013315579229267738,29.9,1
1281-2221-1,5221,-0.001331557922583132,-0.001331557922583132,31.0,3
1281-2221-1,5241,-0.0013315579229832702,-0.0013315579229832702,19.2,1
1281-2221-1,5261,-0.001331557922674878,-0.001331557922674878,26.5,7
1281-2221-1,5271,-0.001331557922673282,-0.001331557922673282,59.08,3
1281-2221-1,5274,-0.0013315579226733099,-0.0013315579226733099,115.08,3
1281-2221-1,5281,-0.0013315579226690633,-0.0013315579226690633,47.56,6
1281-2221-1,5301,-0.0013315579226936755,-0.0013315579226936755,41.8,5
1281-2221-1,5341,-0.0013315579229291191,-0.0013315579229291191,12.040000000000001,3
1281-2221-1,5361,-0.0013315579229122992,-0.0013315579229122992,44.69,6
1281-2221-1,5381,-0.0013315579226945012,-0.0013315579226945012,4.6,2
1281-2221-1,5441,-0.0013315579227020369,-0.0013315579227020369,18.53,3
1281-2221-1,5501,-0.00133155792273483,-0.00133155792273483,38.9,3
1281-2221-1,6201,-0.0013315579225343654,-0.0013315579225343654,156.84,2
1281-2221-1,6931,-0.0013315579226612917,-0.0013315579226612917,20.0,1
1281-2221-1,11261,-0.00133155792272799,-0.00133155792272799,800.0,1
1281-2221-1,11310,-0.0013315579226875832,-0.0013315579226875832,23.15,1
1281-2221-1,14010,-0.0013315579229569857,-0.0013315579229569857,33.9,1
1281-2221-1,14013,-0.0013315579229570829,-0.0013315579229570829,172.0,2
1281-2221-1,14016,-0.0013315579229573188,-0.0013315579229573188,50.0,1
1281-2221-1,14720,-0.001331557922801728,-0.001331557922801728,500.0,1
1281-2221-1,17010,-0.0013315579229140062,-0.0013315579229140062,55.0,2
1281-2221-1,17420,-0.0013315579227825974,-0.0013315579227825974,824.0,1
1281-2221-1,20900,-0.0013315579228376472,-0.0013315579228376472,109.2,2
1281-2221-1,22811,-0.0013315579228479618,-0.0013315579228479618,2.55,1
1281-2221-1,23610,-0.0013315579226204077,-0.0013315579226204077,72.39,2
1281-2221-1,28810,-0.0013315579223934781,-0.0013315579223934781,40.8,3
1281-2221-1,32060,-0.0013315579226230445,-0.0013315579226230445,450.0,1
1281-2221-1,36210,-0.0013315579226941127,-0.0013315579226941127,59.0,2
1281-2221-1,36411,-0.0013315579227335655,-0.0013315579227335655,60.162,9
1281-2221-1,39420,-0.0013315579227021201,-0.0013315579227021201,450.0,1
1281-2221-1,44731,-0.0013315579228023733,-0.0013315579228023733,483.0,1
1281-2221-1,44732,-0.0013315579227966903,-0.0013315579227966903,483.0,1
1281-2221-1,44733,-0.0013315579227968152,-0.0013315579227968152,483.0,1
1281-2221-1,51911,-0.0013315579229131735,-0.0013315579229131735,139.2,2
1281-2221-1,52610,-0.0013315579226780838,-0.0013315579226780838,46.3,3
1281-2221-1,66094,-0.001331557922811824,-0.001331557922811824,58.0,1
1281-2221-1,66096,-0.0013315579226031299,-0.0013315579226031299,84.0,1
1281-2221-1,66123,-0.0013315579228085905,-0.0013315579228085905,370.0,2
1281-2221-1,68090,-0.001331557922661375,-0.001331557922661375,34.0,1
1281-2221-1,70010,-0.0013315579228629498,-0.0013315579228629498,82.5,4
1281-2221-1,71011,-0.0013315579228513896,-0.0013315579228513896,50.15,3
1281-2221-1,73500,-0.0013315579228596608,-0.0013315579228596608,47.5,1
1281-2221-1,74011,-0.0013315579228511815,-0.0013315579228511815,13.8,1
1281-2221-1,75010,-0.0013315579228625612,-0.0013315579228625612,103.0,4
1281-2221-1,77210,-0.0013315579228602992,-0.0013315579228602992,67.9,3
1281-2221-1,77212,-0.0013315579228602853,-0.0013315579228602853,51.6,1
1281-2221-1,77511,-0.0013315579228457969,-0.0013315579228457969,17.5,1
1281-2221-1,79010,-0.0013315579228625057,-0.0013315579228625057,16.9,1
1281-2221-1,80710,-0.0013315579228572877,-0.0013315579228572877,67.5,5
1281-2221-1,81810,-0.0013315579228665164,-0.0013315579228665164,73.7,3
1281-2221-1,83011,-0.0013315579228517366,-0.0013315579228517366,15.0,2
1281-2221-1,83510,-0.0013315579228631025,-0.0013315579228631025,37.7,2
1281-2221-1,84412,-0.0013315579228620478,-0.0013315579228620478,15.0,1
1281-2221-1,85510,-0.0013315579228595498,-0.0013315579228595498,70.6,3
1281-2221-1,87510,-0.001331557922859286,-0.001331557922859286,95.7,7
1281-2221-1,87900,-0.0013315579228576208,-0.0013315579228576208,76.3,4
1281-2221-1,89210,-0.001331557922866905,-0.001331557922866905,27.6,1
1281-2221-1,89510,-0.0013315579228690283,-0.0013315579228690283,28.1,4
1281-2221-1,90210,-0.0013315579228525692,-0.0013315579228525692,90.0,7
1301-17411-1,1021,0.0034452033252710124,0.0034452033252710124,8.16,2
1301-17411-1,1061,-0.0062902816309009305,-0.0062902816309009305,15.6,4
1301-17411-1,1121,0.18497934065117544,0.18497934065117544,118.39000000000001,4
1301-17411-1,1131,-0.00027675487748652847,-0.00027675487748652847,34.35,1
1301-17411-1,1141,-0.0025163568347334186,-0.0025163568347334186,0.9,1
1301-17411-1,1231,0.09276681811489175,0.09276681811489175,42.0,2
1301-17411-1,1251,0.0001858260441334643,0.0001858260441334643,154.219,11
1301-17411-1,1281,0.010905084140431422,0.010905084140431422,65.71000000000001,6
1301-17411-1,1311,0.004858697270578787,0.004858697270578787,147.6,4
1301-17411-1,1341,-0.0071508411020001425,-0.0071508411020001425,89.3,17
1301-17411-1,1381,0.01354994713990621,0.01354994713990621,2.0,1
1301-17411-1,1401,-0.005124109918124724,-0.005124109918124724,46.88999999999999,6
1301-17411-1,1431,0.009419371468415342,0.009419371468415342,45.0,1
1301-17411-1,1441,0.011982312668115377,0.011982312668115377,13.6,3
